ID	physiological_condition	immune_cell_type	Gene_A_expression	Gene_B_expression	Gene_C_expression	Gene_D_expression	Gene_E_expression	Gene_F_expression	regeneration_capacity	age_years	immune_receptor_diversity	response_to_infection	inflammation_level	weight_kg	habitat_location	resilience_score	reproduction_rate
0488	Infected	NK_cells	154.342193822256	160.859484712331	183.853979262288	186.512350849281	187.576064950027	184.31696020917	132.1	37	65.9	76.7	118.4	557.8	Arctic	163.6	11.9
0489	Injured	Monocytes	91.3910019302268	103.953383808136	102.668949129081	91.8730654733897	151.753262408199	153.175650184168	127.6	50	62.6	75.1	22.7	506.5	Arctic	137.4	8.6
0490	Injured	T_cells	104.903899437895	111.116440561035	116.874078844634	104.30613929543	158.266992884048	159.697268696332	113.2	38	68	71.1	24.3	431.9	Pacific	108.1	12
0491	Healthy	B_cells	66.9018789177048	68.2747107034782	102.64946357514	64.7584698744614	79.8518260485737	83.4172427721978	114	18	88.6	62.8	26.1	485	Pacific	122	21.4
0492	Recovering	NK_cells	105.863235077217	103.413257309428	124.859231819123	108.199521962924	121.899274512275	103.208250290498	108.2	45	61.4	77.5	78.8	546.2	Southern	142	15.5
0493	Stressed	NK_cells	99.7985742315051	116.707510554829	97.4427392387744	95.210751287344	135.915066896931	106.644287591613	108	52	52.8	79.5	82.9	452.4	Pacific	121.1	9.3
0494	Healthy	NK_cells	82.7913792958118	72.6878012404795	115.627072472971	74.45582173845	87.0567802113798	85.710277500642	122.4	35	86.9	62.9	58.3	472.5	Southern	131.7	21.8
0495	Stressed	B_cells	78.6247961459452	91.5485998522777	92.7188765185532	102.079716863945	120.48521756679	97.6368412520735	99	5	77	76.3	22.5	444.9	Atlantic	126.9	7.9
0496	Infected	B_cells	147.387012916687	179.041559251786	167.437215888772	154.249722840216	191.313506990594	179.97540051921	137.6	9	83.4	95.3	25.7	420.4	Pacific	114.9	13.1
0497	Stressed	T_cells	97.431215578502	87.1775082954179	100.781226906862	97.8219133847326	110.995081557375	99.7670944061918	92.5	19	72	61.5	22.3	594.5	Indian	141.6	10
0498	Healthy	Macrophages	70.7784764461606	65.8717546364971	106.361471542879	93.035909996204	78.9710388494825	88.4693159678101	108.8	31	83.5	81.6	27.7	455.3	Southern	133	20.9
0499	Healthy	Dendritic_cells	83.2430830229105	76.7913865682935	116.598748516152	92.5814263419259	111.53992404373	87.6544218515343	124.8	14	98.3	69.2	20.1	618.2	Indian	139.4	22.3
0500	Injured	Monocytes	93.5304270063192	103.342168057427	108.656236953131	83.7471918599018	159.325367295671	145.722540666695	112.1	54	57.9	54.7	26.5	502.5	Atlantic	127	10.1
0501	Healthy	T_cells	75.4880364523993	45.1888006544794	102.481384182509	93.900186993064	88.3574864272601	89.8863737483438	129	7	100.3	65.2	21.7	602.9	Atlantic	117.3	23
0502	Healthy	T_cells	67.8858907866491	71.5219061965659	113.913321607111	54.7385765408194	96.2422675512362	79.0010975350385	125.8	29	90.1	69.1	23.6	589.5	Southern	147.8	22.2
0503	Injured	B_cells	107.149050999836	113.112830911328	116.213807756392	107.616464605228	162.191667172028	146.653932660738	122.6	60	52	52.5	29.2	480.5	Southern	141.5	12.3
0504	Injured	Monocytes	102.79633947878	100.292252463092	106.076006184998	96.5634795544334	125.347852298559	148.625880714365	115.4	44	61.1	64	25	609.4	Arctic	157	10
0505	Recovering	Monocytes	92.70715926114	103.059573687279	78.4583406414567	85.2105956947637	108.640162091306	90.0255859549806	100.2	34	67	71.6	28.1	595.6	Southern	149.3	14
0506	Healthy	NK_cells	73.7257342072578	65.3192638826229	105.027213979117	78.4793695110148	88.0805750588876	92.6015676898614	107.4	31	88.3	87.2	57.6	627.4	Atlantic	135.5	21.3
0507	Recovering	B_cells	96.6733511508573	94.149610045324	89.1051000307989	93.2929947968355	138.933194743899	90.3889112595862	112.4	39	65.9	94.3	26.1	461	Indian	127.3	15.6
0508	Healthy	Monocytes	70.8837943339726	63.7260728399843	84.8677501858938	59.0691242281059	76.2646463586594	79.5161589819337	116.2	57	77.8	60.1	24.8	605.3	Atlantic	134.8	21.8
0509	Infected	T_cells	144.599602251762	157.276619005877	162.263866250607	178.060047060357	182.246812806873	188.960538697354	132.4	5	87.4	81.6	31.7	504.8	Arctic	150.9	11.8
0510	Healthy	B_cells	58.3321346283644	60.1148694489681	96.9057973542281	55.5176631493558	95.772959669438	75.5421821792399	120	45	79.5	67.4	30.4	473.5	Atlantic	128.6	22.4
0511	Injured	T_cells	113.947175680239	117.329781325749	114.654568656252	113.663575456353	155.266563637442	152.294999896535	116.2	24	77.4	87.6	25	539.1	Indian	128.9	12.2
0512	Healthy	T_cells	63.0237571506657	65.1782553334102	99.9926504878914	80.1400575826177	90.2748701799716	75.8261133283949	110	51	78.3	62.5	21	470.4	Atlantic	112.4	21.6
0513	Healthy	T_cells	62.428051969795	72.023353396461	107.934087691805	78.3930126692367	92.7140730356859	94.0982170889769	121.3	15	94.3	70.3	22.5	469.3	Atlantic	122.8	21.4
0514	Infected	NK_cells	150.171700042029	177.181780080354	178.20360034661	186.661819456855	193.098397630775	183.017683755821	137.9	56	54.8	71.5	118.9	548.4	Arctic	155.2	13.2
0515	Healthy	T_cells	83.8183016794842	68.8695123697129	88.9977848604656	77.6100557285015	115.267580524229	93.6832303629687	135.5	14	93.7	70.6	28.8	516.6	Pacific	118.3	24.9
0516	Healthy	Dendritic_cells	91.2497265665032	74.859638714866	122.206548817277	84.1696468702228	111.762540273555	76.891555077478	135.1	40	77.7	79	23.7	557.6	Pacific	119.8	24.6
0517	Infected	Monocytes	123.908506389127	153.651728935281	163.099933050713	142.314688084937	177.665730930921	162.111708630131	121.7	27	79.8	92.5	23.4	454.4	Atlantic	114.7	9.7
0518	Injured	T_cells	99.4511698300712	107.2696354111	111.823774352954	108.340313457534	153.335651349857	154.726024536607	119	17	81	84.4	20	520.9	Southern	135.5	12.6
0519	Healthy	T_cells	79.663865939444	75.6568848467983	98.9701333463275	77.7284378662337	100.401847152881	75.9712219338733	123.3	15	97.4	77.6	24.5	504.6	Atlantic	120.2	21.5
0520	Recovering	T_cells	100.484528583701	108.357077634755	105.000856842408	105.096974336966	130.128715290268	108.946409266855	104.6	53	50.9	68.1	29.3	592.4	Southern	151.5	15.6
0521	Infected	NK_cells	141.603777636679	178.115535831316	160.693710069544	168.570687982079	180.151382202354	178.186914831218	119.5	43	60.5	114.4	103	341.7	Pacific	104.2	10.1
0522	Healthy	Macrophages	92.552646271575	45.6050990647999	98.0659697391566	77.381398456981	94.0373441787281	68.9742896572115	120.1	30	92.2	59.5	21.3	549	Southern	133.4	23.3
0523	Healthy	B_cells	68.3947130540826	53.7340190037222	92.8731902553838	77.8507120704805	92.1223718737003	85.6498426082972	123.7	5	93	62	26.6	471.3	Indian	118.6	22.9
0524	Infected	B_cells	139.496157282427	170.144394312938	161.749736652171	158.27264358372	174.726527716222	171.402414887679	130.9	20	77	82.3	32.2	587.4	Indian	135.8	11.8
0525	Healthy	Macrophages	76.3719793748306	74.4327897586714	99.214672009793	74.1037979821551	87.3774941430236	76.5103923714481	122	36	85.9	73.5	27.2	501.6	Southern	138.8	23.2
0526	Infected	NK_cells	155.720117233029	187.082861644895	175.885944842	167.749651589029	181.360246728284	179.325727366074	130.3	48	63.8	99.9	109.9	517.3	Atlantic	128.3	11.7
0527	Healthy	T_cells	76.4494595794604	62.6094087577509	85.7309282559957	76.1569862503079	99.7156233009989	85.3398239361858	121.5	38	86.7	58.8	25.4	503	Indian	126.3	21.4
0528	Healthy	T_cells	73.341145010753	62.9208038657925	103.585998651216	76.9410611100282	98.3891222083877	88.0824469053953	120	36	82.7	67.9	20.2	597.9	Atlantic	128.6	21.2
0529	Stressed	Macrophages	86.4357279653205	106.186195869515	93.2665678191986	98.6499789866561	118.865491196416	106.837356137822	101.6	52	55.7	81.1	20.6	591.9	Indian	141.6	9.7
0530	Healthy	NK_cells	78.3716674331296	73.6735723755038	114.735795531694	83.042706598266	109.936467638082	84.2911131265501	126.1	24	87.7	60.7	67.3	482.4	Arctic	138.9	23.6
0531	Injured	Monocytes	100.4380223698	115.450718340255	105.362806094526	96.3248302327623	144.4947392022	138.494102673927	114.1	12	81.2	86.9	23.3	513.3	Atlantic	115.8	12.6
0532	Stressed	T_cells	105.460790636249	102.74402854024	93.487303188507	106.6021263414	104.306056184308	111.673401213505	105.7	19	75.5	84.7	30.7	480.9	Indian	127.1	11.9
0533	Stressed	NK_cells	91.4886816113077	123.688268393942	97.2916256613948	105.033467012152	111.143199020451	118.947847907903	96.5	55	54.8	63.2	70.7	510.1	Southern	132.2	9.8
0534	Infected	Monocytes	147.71905533092	151.556566967479	165.808526031824	141.457622551499	166.524862150429	168.233125641753	123.3	43	59.7	74.7	20.8	436.2	Arctic	128.4	11.6
0535	Recovering	NK_cells	101.546799425392	112.402004229705	96.1704730112523	118.185452660283	117.844874247751	101.070144716398	106.6	38	67	86.1	82.5	472.5	Arctic	137	17.6
0536	Injured	Dendritic_cells	103.953462504812	111.904819914541	127.633280478257	125.80867808787	167.688849566246	166.771196816355	112.8	53	64.4	64.5	27.4	493.5	Arctic	141.4	9.8
0537	Healthy	NK_cells	64.1047432265487	65.2746106236183	93.9441068111882	87.808328161133	113.255471878394	88.8418106133947	121.7	41	82.1	76.5	62	574.7	Atlantic	120	22
0538	Injured	NK_cells	121.849799315791	124.279488386956	131.980032115223	122.228443052297	164.206044313179	152.952897598997	124.4	36	68.6	73.6	89.3	553	Southern	145.6	10.9
0539	Healthy	T_cells	93.6654671159271	67.3507329320104	94.5432609502733	82.0298930803032	108.785349384185	81.47945317403	121.3	43	79.6	73.4	28.2	434.9	Atlantic	118.5	21.4
0540	Stressed	NK_cells	97.4848750661686	120.454979407042	81.0269940573712	104.400410759573	124.84559450389	108.986824176976	113.6	9	78.9	80.4	75	635.3	Atlantic	139.4	10.1
0541	Recovering	T_cells	94.3504881987827	110.68047197015	115.100558995781	88.6142107824347	130.926327672087	106.038183201208	105.8	13	77	75.7	19.7	530.1	Southern	137.1	17.5
0542	Stressed	NK_cells	105.164480757665	114.396738174296	83.0059329645593	97.7297022490252	122.940833959426	99.2679015924729	101.4	39	60.5	56	74.1	581.1	Southern	149	10
0543	Injured	NK_cells	98.934884564746	112.717712500972	143.748131151934	117.640960459261	173.455548360148	146.775292116334	127.7	18	76.4	80.3	74.9	506.7	Atlantic	119	12.4
0544	Stressed	T_cells	86.5848179703529	98.2618628171754	86.0893414731088	98.1897065906382	110.935810644743	93.2900068469111	101.2	57	58	66.6	22.2	455	Southern	130.4	11.5
0545	Healthy	Dendritic_cells	86.2304398677766	63.9812289499335	117.691678861545	81.2379326917133	113.131108782978	77.0434609270602	130.4	47	81.2	59.9	20.5	449.7	Arctic	138.5	24.2
0546	Healthy	Dendritic_cells	96.2290227058712	91.8580080228502	103.406329911122	98.9559743693484	95.5662271612898	82.85017020751	128.2	19	93.5	100.5	26.6	513.9	Southern	134.2	25
0547	Healthy	B_cells	60.0466809809735	67.9458428337564	92.9274718645632	72.0595340117712	100.037104103796	81.7307102045199	114.4	56	79.3	61	22.2	392.6	Pacific	112.8	23.5
0548	Injured	Dendritic_cells	122.138238487765	123.083846203689	138.940047956116	114.863924353398	167.007042201307	175.459971537143	122.2	32	67	84	26.8	430.1	Pacific	120.4	11.4
0549	Infected	NK_cells	157.902956819082	186.830362552327	189.111065705032	184.318742176181	180.8230264395	189.454946106799	134.6	15	86.8	92.3	113.5	618.1	Atlantic	136.1	10.4
0550	Recovering	Macrophages	95.8353990777941	98.060978559226	97.9047916360205	89.0493957209603	118.72803474821	100.01524711411	104.5	59	52.5	59.8	34.2	608.7	Arctic	168.6	15.9
0551	Infected	Macrophages	143.763637269798	190.278511231624	163.741154505271	162.571408247874	177.956299725215	180.413540600089	130.5	22	80.2	108.8	23.6	495.3	Southern	129.6	10.4
0552	Stressed	NK_cells	91.3149872951575	111.742330512325	91.7272607075203	94.9220451062914	115.684966557358	115.800060662545	110.8	7	74.8	62.7	73.4	443.3	Atlantic	110.6	9.6
0553	Healthy	Macrophages	67.3072017899185	69.0493491448195	105.032069974763	70.1767856063008	104.475682483187	77.8263596521998	117.9	48	82.2	62.8	29.4	463.6	Arctic	138.1	20.4
0554	Infected	T_cells	146.444627748837	171.304702310139	169.109642934205	167.459803158553	176.854122852453	184.743938209112	132.5	33	65.5	82.2	22.5	537	Southern	145.4	10.9
0555	Healthy	T_cells	66.0554500554492	58.8827159984225	121.301175025737	82.8382979177078	100.645766279683	71.81749089959	118.6	13	97.6	75.4	25.7	574.5	Pacific	124.9	22.5
0556	Injured	NK_cells	107.716966931133	123.893542955077	124.665192883248	115.126413953859	149.47493964551	151.213168686044	120.7	44	62.2	71.2	79.3	466.5	Pacific	114.3	11.1
0557	Healthy	T_cells	78.2360185665252	67.0050807323724	111.242611200668	78.6084159402206	98.6297828095577	74.552201727334	124.5	25	90.6	71	28	425	Arctic	130.4	21.1
0558	Stressed	NK_cells	85.3478537883323	102.277881964256	100.548894413743	102.921122604757	110.389785397176	91.9642748422419	101.9	22	72.3	74.9	78.4	481	Southern	139.4	9.2
0559	Injured	B_cells	107.134291161319	97.6099621807989	103.032190027033	102.316575047529	148.792635109572	142.10214931465	121.3	25	73.5	77.2	31.3	611	Indian	134.1	10
0560	Infected	Dendritic_cells	158.398898678661	166.625937797059	177.811751022179	171.70891727795	192.499763692643	187.574246206838	135.6	53	56.1	56.2	25.8	403.5	Pacific	109.2	12.2
0561	Stressed	NK_cells	94.1852332024163	112.651234713337	93.3622679003227	104.454672749026	116.786661932193	105.698989861466	101.6	60	54.8	82.9	70.2	494.2	Indian	127.2	10.2
0562	Injured	T_cells	105.658439513794	130.006626794284	114.064234667403	117.25816990189	139.97219972383	152.071809063624	114	28	70.4	81.6	31.5	482.2	Atlantic	117.9	10.2
0563	Healthy	T_cells	64.1895145288888	65.7497455001764	102.276903074787	86.9753294914698	105.275020447173	84.8001692913422	126.6	56	77.4	74.3	22.3	595.4	Arctic	160.8	22.1
0564	Healthy	T_cells	64.2089332029605	70.9867583547791	106.61801168404	71.6595096536059	100.802572835485	83.2797349824941	123.3	17	95.4	78.4	17.3	414.2	Southern	130.9	22.4
0565	Healthy	NK_cells	65.9968555261239	75.2540709100673	100.235611792386	85.2327201556044	94.3821778513582	85.2172976765967	117	11	99.3	86.4	71.2	509.9	Arctic	151	21.4
0566	Injured	T_cells	103.723669031343	113.354480474703	117.920814085338	98.6826080251794	156.981865661211	141.672171433086	107.8	9	88.5	93.2	23.7	483.3	Atlantic	128.5	9
0567	Stressed	B_cells	94.4695530017558	99.1557068484565	88.9823545160104	95.4645879122263	122.697958804378	99.8634115342879	107.1	9	82.1	72.4	22.7	454.8	Indian	114	10.5
0568	Infected	T_cells	131.874318636575	171.620621756562	153.61362785237	165.076217532246	176.74748742763	179.591235867574	133.7	47	59.9	72.2	29.5	478.1	Atlantic	114.7	11.8
0569	Healthy	NK_cells	71.8397987607995	47.0006127663574	100.193776749807	80.4871109473013	87.5757437508594	92.0382114451914	104.7	43	74.8	58.1	67.3	481.4	Arctic	150.2	20.8
0570	Healthy	T_cells	75.4177541627829	59.6765966335716	125.007034533099	67.5695891877017	99.378864927331	78.2591755573191	127.4	39	81.6	69.4	24.7	527.6	Southern	137.4	22.7
0571	Stressed	T_cells	78.9413447474716	107.581689050379	85.4463135669055	91.4584593392667	125.931920873418	88.0894956529388	112.6	47	59.3	70.9	20.8	454.5	Pacific	119	10.9
0572	Stressed	Macrophages	78.3350316733685	90.5444417484733	84.3142705605319	79.8820141808582	115.549696248154	105.362707730254	91.8	16	78.3	72.9	29.4	593.8	Pacific	128	9
0573	Stressed	Dendritic_cells	89.1755958896049	116.365131921612	105.586334525669	108.765555849204	118.527769780019	124.059300602894	101.2	53	59.8	86.3	30.7	404.8	Pacific	107.5	11.5
0574	Injured	B_cells	106.357659335113	106.532629014591	109.533869884719	103.130808676293	143.329123969064	155.600523037236	117.9	24	71.2	74.6	17.7	532.7	Arctic	147.5	10.3
0575	Recovering	T_cells	90.5496364214263	112.084187768625	89.8000595427059	81.9380012325455	128.774197906661	106.199216503335	114.3	59	52.6	84.3	21.8	464.7	Arctic	138.8	17.7
0576	Healthy	NK_cells	73.104104127748	71.8360098350015	112.622201672167	77.9614922844391	105.136205119155	83.1682785529096	117.8	23	88.3	72.2	56.2	376.6	Arctic	124.5	21
0577	Recovering	T_cells	103.910043906592	114.605004707473	99.4343097038682	110.645252320517	131.115009521724	89.0989621168312	112.3	29	63.8	78.5	20.7	509.2	Southern	140.9	18.3
0578	Infected	T_cells	157.448386037154	183.634814601731	161.151635560452	164.068652942466	179.128294126866	188.813508391251	136.5	36	68.9	104.9	22.5	516.1	Pacific	117.2	13.7
0579	Stressed	NK_cells	83.5555537016592	107.807510954493	109.003815870592	119.461717215834	132.889529637379	109.099560091866	110.5	12	74.3	61.2	83.2	475.9	Pacific	118.1	9.6
0580	Infected	NK_cells	142.956086842403	158.653622760147	171.923075358597	165.204667303387	180.931182305471	186.714381554908	124.4	44	61.8	90.7	107.6	464.1	Atlantic	114.1	10.8
0581	Injured	T_cells	108.013724836246	110.440863314896	109.478107161476	112.245737547149	167.871829521889	156.769881431532	125.7	60	45.2	72.1	26.5	518	Arctic	148.5	11.9
0582	Infected	B_cells	146.197604010453	153.854847872	175.486869030273	160.19784887402	184.092966610785	179.337915370913	133.4	7	87.6	104.1	23.1	433.2	Atlantic	110.8	11.2
0583	Recovering	B_cells	79.4319212289157	92.5803186194989	89.175407371238	92.8208059534215	125.371265883075	83.7184568083673	97.2	27	73.3	87.7	30.9	432.1	Arctic	127.4	16.1
0584	Healthy	T_cells	72.4765944684961	56.1779447937873	100.657535366004	87.9167041350944	103.53744677795	87.5630139784531	123.4	14	101.2	65.1	20.7	371.8	Arctic	115.9	21.1
0585	Recovering	T_cells	105.900099771144	100.4418809435	103.730003182963	108.637925598629	127.114261059562	93.7391117618285	120.9	14	69.5	67.8	23.9	513.7	Arctic	145.5	17.6
0586	Recovering	B_cells	98.7583515686572	108.324695188227	103.151846851041	90.7240027575752	110.357534263859	88.8057583949471	98.5	57	52.5	65.1	20.3	506.1	Pacific	118.6	15.1
0587	Healthy	NK_cells	81.9350926905888	61.6089777958749	113.010776343013	91.3519275249192	115.274310506004	89.7832153333327	122.7	13	94.5	79.2	71	490.9	Southern	123.4	22.1
0588	Healthy	B_cells	70.6876174252656	56.7450501835932	110.19261734349	64.744581597873	83.6494557256868	74.4937831871492	119.2	60	71.9	58.2	24	549.6	Southern	145.1	21.6
0589	Stressed	T_cells	84.4123404095872	101.346222921018	103.403166618163	108.214759637004	102.071456138015	98.8802306837214	96.6	20	71.1	78.9	24.1	507.6	Indian	125.2	10.8
0590	Healthy	Macrophages	66.6164338503945	61.7610499102771	82.1425840257912	80.1659987526234	103.653139919308	86.1326311874878	121.1	9	100.4	87.9	29.4	604.5	Pacific	123.9	22.9
0591	Injured	B_cells	97.9499359416674	103.773426540898	113.117123909282	82.8470105584015	147.266965507244	140.258094720927	119.7	60	55.2	75.5	28.6	457.1	Pacific	110.5	9.5
0592	Stressed	T_cells	86.408850851028	114.569521701754	83.9377791879727	103.30924679024	130.90019202587	92.3666851668661	106.5	21	72.7	84.7	25.7	542.8	Indian	125.1	11.6
0593	Infected	T_cells	149.660540312571	161.624314303674	154.183592809621	162.430110664204	193.143330485528	189.060491044174	141.8	22	78.8	77.9	21.1	480	Southern	130.1	10.9
0594	Stressed	Dendritic_cells	92.9289634317861	107.191728972728	107.41426761228	107.011128588073	118.934588832456	101.258278011272	107.9	20	73.3	80.2	24.7	519.8	Atlantic	123.8	10.3
0595	Injured	T_cells	105.902976651882	105.623290617346	120.123980185318	113.731875109621	158.16918972189	144.560930315308	121.1	35	63.5	88.8	26.3	505.1	Pacific	115.1	10.4
0596	Healthy	T_cells	64.2247468523777	67.9257619703596	111.987254971209	79.4132615085181	104.804477148593	83.3705307370061	112.5	24	86.8	66.5	25.2	510.8	Pacific	125.1	22
0597	Healthy	Monocytes	59.723192497929	47.2561911011215	103.000397014365	68.4569147945235	85.9318662347502	84.1331109691882	110.5	19	94.6	68	16.9	468.4	Indian	117.4	22.5
